reward,difficulty,duration,offer_id_t,web,email,mobile,social,bogo,discount,informational,mem_id_t,time,gender,age,income,membership_year,membership_month,membership_day,offer completed,offer received,offer viewed,transaction
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,599dffb0d78a429383e5603a7c57f027,168,F,80.0,70000.0,2017,7,Thursday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,c1f7880040884f6dadc4c6a659a075a5,0,M,50.0,71000.0,2017,10,Monday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,01613170f679422a8acfa96f0f19fdf2,504,M,22.0,57000.0,2018,3,Saturday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,cce85db37bbd441c9e65adbc1678ec7b,408,F,59.0,70000.0,2017,11,Wednesday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,cce85db37bbd441c9e65adbc1678ec7b,168,F,59.0,70000.0,2017,11,Wednesday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,9a16df07c9f34c37ad8fe4f3f59b8c94,408,F,57.0,78000.0,2017,2,Wednesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,16f15408b87e48b18985c96ec758aaf3,168,M,45.0,99000.0,2017,8,Sunday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,e137c8f1c32a44cea563b8a3a471b101,0,M,49.0,64000.0,2016,2,Friday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,e137c8f1c32a44cea563b8a3a471b101,408,M,49.0,64000.0,2016,2,Friday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,596a2b442d6d4d04b724c3ade26b6d6d,336,F,54.0,83000.0,2016,4,Wednesday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,596a2b442d6d4d04b724c3ade26b6d6d,168,F,54.0,83000.0,2016,4,Wednesday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,99da812a6cf9401ea5df979119e4f507,504,M,73.0,43000.0,2017,8,Monday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,4af768dd63d84185b062e559728163c8,0,M,53.0,91000.0,2018,1,Monday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,21a99497925443ebbee1cf7239f7e902,336,F,75.0,47000.0,2015,12,Friday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,21a99497925443ebbee1cf7239f7e902,504,F,75.0,47000.0,2015,12,Friday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,8569444509e1462abe0310cbbd323a86,0,M,69.0,71000.0,2017,1,Sunday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,8569444509e1462abe0310cbbd323a86,336,M,69.0,71000.0,2017,1,Sunday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,fd90af4b9b784b268efa9d349a762491,0,M,30.0,64000.0,2018,6,Friday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,1dd75afbc234487b9f1adbdb38e07179,504,F,90.0,84000.0,2018,5,Wednesday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,1dd75afbc234487b9f1adbdb38e07179,336,F,90.0,84000.0,2018,5,Wednesday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,dc736654f1fb4c499f907880699d1233,168,M,78.0,95000.0,2016,7,Saturday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,fa08f4ff03be446b8102637d534a855e,168,M,58.0,39000.0,2018,6,Wednesday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,fa08f4ff03be446b8102637d534a855e,408,M,58.0,39000.0,2018,6,Wednesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,fa08f4ff03be446b8102637d534a855e,336,M,58.0,39000.0,2018,6,Wednesday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,61bc0cd091d6413f88bedab9a30ed07e,168,F,71.0,37000.0,2017,8,Monday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,61bc0cd091d6413f88bedab9a30ed07e,408,F,71.0,37000.0,2017,8,Monday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,c86e089ef00b4edbb4382f80fb0d2e77,168,M,75.0,54000.0,2016,7,Sunday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,c86e089ef00b4edbb4382f80fb0d2e77,336,M,75.0,54000.0,2016,7,Sunday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,c86e089ef00b4edbb4382f80fb0d2e77,504,M,75.0,54000.0,2016,7,Sunday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,8b52e9bd7cf1409ca13519014132a239,504,M,52.0,73000.0,2017,7,Saturday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,8b52e9bd7cf1409ca13519014132a239,336,M,52.0,73000.0,2017,7,Saturday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,20ed2ff30ba54901beb1accd472a013f,168,M,58.0,114000.0,2015,11,Wednesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,20ed2ff30ba54901beb1accd472a013f,0,M,58.0,114000.0,2015,11,Wednesday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,20ed2ff30ba54901beb1accd472a013f,408,M,58.0,114000.0,2015,11,Wednesday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,c3a629ef8f1644f1b681b74380082cb7,336,M,37.0,63000.0,2014,6,Monday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,c3a629ef8f1644f1b681b74380082cb7,408,M,37.0,63000.0,2014,6,Monday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,8a87d8d7ec2b4946b6e935bcdab873ba,408,M,36.0,41000.0,2017,12,Thursday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,8a87d8d7ec2b4946b6e935bcdab873ba,504,M,36.0,41000.0,2017,12,Thursday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,03f75ac6db7a457dbd6086e6b86a4fd1,168,M,22.0,64000.0,2018,6,Saturday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,03f75ac6db7a457dbd6086e6b86a4fd1,0,M,22.0,64000.0,2018,6,Saturday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,beb57037456e4445b9498b9e64d3d3b7,168,M,69.0,67000.0,2014,4,Tuesday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,ce50b0b9619446b795843f06af1344eb,0,F,81.0,72000.0,2017,12,Friday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,061afeca89524537b960b57b0a609533,168,M,57.0,67000.0,2016,6,Tuesday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,061afeca89524537b960b57b0a609533,336,M,57.0,67000.0,2016,6,Tuesday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,99d795545dbb4837b7ed00644ffbd367,336,F,60.0,57000.0,2016,2,Saturday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,99d795545dbb4837b7ed00644ffbd367,168,F,60.0,57000.0,2016,2,Saturday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,efbae5d984b74b598f1da094d5d223f5,0,M,32.0,45000.0,2017,10,Wednesday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,efbae5d984b74b598f1da094d5d223f5,408,M,32.0,45000.0,2017,10,Wednesday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,fccd11b940f64f2ea0408127a2d19f9a,336,M,53.0,55000.0,2017,10,Wednesday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,fccd11b940f64f2ea0408127a2d19f9a,168,M,53.0,55000.0,2017,10,Wednesday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,5bd7a2745d0641d89d174521080558eb,168,M,27.0,39000.0,2015,9,Tuesday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,8d4554196c5b4a8e84ebfbbfe9d082b9,336,F,71.0,93000.0,2018,1,Monday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,a9405d222eb042b3ab274c22f2a3241a,168,M,69.0,31000.0,2016,11,Saturday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,a9405d222eb042b3ab274c22f2a3241a,0,M,69.0,31000.0,2016,11,Saturday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,dde37c32b59a493ca0b6f202c0a09388,504,F,48.0,56000.0,2017,12,Wednesday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,dde37c32b59a493ca0b6f202c0a09388,168,F,48.0,56000.0,2017,12,Wednesday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,ddca5ca4f9b14aeea3b1512c9a483db5,0,M,48.0,74000.0,2015,10,Thursday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,e0c1daba98974e05b0494c3247828631,408,F,56.0,71000.0,2016,4,Monday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,e0c1daba98974e05b0494c3247828631,504,F,56.0,71000.0,2016,4,Monday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,1ffbfe62d38f4a0ebae49a79b1dd8601,168,M,73.0,110000.0,2017,7,Monday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,1ffbfe62d38f4a0ebae49a79b1dd8601,408,M,73.0,110000.0,2017,7,Monday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,56be387667484ed98219c34cad38d8c7,0,M,52.0,91000.0,2017,7,Monday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,56be387667484ed98219c34cad38d8c7,336,M,52.0,91000.0,2017,7,Monday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,72b40f47cf284501b0f32c6ec0bfd069,0,M,55.0,46000.0,2015,4,Monday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,72b40f47cf284501b0f32c6ec0bfd069,504,M,55.0,46000.0,2015,4,Monday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,72b40f47cf284501b0f32c6ec0bfd069,408,M,55.0,46000.0,2015,4,Monday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,f4996c5638134185b27f27e8bb0adaf1,0,M,54.0,72000.0,2018,4,Tuesday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,1342d779e7594c899f9ce936e55790d7,336,M,49.0,32000.0,2016,12,Friday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,1342d779e7594c899f9ce936e55790d7,168,M,49.0,32000.0,2016,12,Friday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,3a97e25f6f4c4bdca5507037f985b4f6,504,M,64.0,67000.0,2018,6,Friday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,f49ea4a7ff694967a8716c8d85d7e394,168,M,65.0,68000.0,2014,12,Monday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,e7091c7009c04def8bbed8dedeb00503,0,F,74.0,101000.0,2017,10,Sunday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,e7091c7009c04def8bbed8dedeb00503,408,F,74.0,101000.0,2017,10,Sunday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,a1c78aebc61c4b4aa4c958288d86160b,0,F,43.0,56000.0,2018,1,Tuesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,e8434e36ba6e420391e1684bdbcc69bd,168,M,58.0,74000.0,2018,3,Wednesday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,51b0f831aa104090be06c964881db04a,0,M,40.0,63000.0,2015,11,Monday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,e415e79bd9a24f7c8ddc8a090ab549e8,408,F,77.0,119000.0,2017,12,Friday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,1ee329eb41e148db8d9fb4cc3091028f,504,F,55.0,79000.0,2017,11,Sunday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,1ee329eb41e148db8d9fb4cc3091028f,408,F,55.0,79000.0,2017,11,Sunday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,1ee329eb41e148db8d9fb4cc3091028f,0,F,55.0,79000.0,2017,11,Sunday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,a5fb6f7fed7143d98432a692476b148c,408,F,31.0,32000.0,2017,12,Thursday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,a5fb6f7fed7143d98432a692476b148c,0,F,31.0,32000.0,2017,12,Thursday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,9587e583fdc64eefa78719df9a79c098,168,M,56.0,42000.0,2017,11,Wednesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,9587e583fdc64eefa78719df9a79c098,336,M,56.0,42000.0,2017,11,Wednesday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,25617a632ba74cfe84ef220d93dff2d7,504,O,67.0,37000.0,2018,6,Tuesday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,25617a632ba74cfe84ef220d93dff2d7,168,O,67.0,37000.0,2018,6,Tuesday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,12a82446825e42e49146be6ae6c3c80c,0,M,60.0,97000.0,2018,7,Monday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,12a82446825e42e49146be6ae6c3c80c,336,M,60.0,97000.0,2018,7,Monday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,351781dd504142eca4ffa7c3c0b20d0f,504,M,21.0,35000.0,2018,3,Friday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,351781dd504142eca4ffa7c3c0b20d0f,168,M,21.0,35000.0,2018,3,Friday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,cb869ab3db924b1f9fcfffafd618f95d,168,M,59.0,90000.0,2017,12,Friday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,cb869ab3db924b1f9fcfffafd618f95d,504,M,59.0,90000.0,2017,12,Friday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,0ac4ad9e2a114350a35d4bd48cb92617,0,F,45.0,93000.0,2017,6,Sunday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,a4b858bdbc8f4eefaeadc1bb0a0541db,408,M,43.0,62000.0,2015,9,Sunday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,b2460375ecd44b52b89ea7a45d116d37,504,F,45.0,39000.0,2017,11,Tuesday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,b2460375ecd44b52b89ea7a45d116d37,336,F,45.0,39000.0,2017,11,Tuesday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,fe7d9dab2f704e37a193cfe525acafbe,0,F,45.0,46000.0,2017,9,Tuesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,fe7d9dab2f704e37a193cfe525acafbe,408,F,45.0,46000.0,2017,9,Tuesday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,d966d9a9b1464563a2913bf9f76b8529,504,F,67.0,104000.0,2017,8,Monday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,28254160875943e883e1ed9460f8d65f,168,F,55.0,65000.0,2017,3,Wednesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,28254160875943e883e1ed9460f8d65f,408,F,55.0,65000.0,2017,3,Wednesday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,2ef6271f45ea4127ba134f49bafad2d2,408,F,53.0,80000.0,2017,7,Friday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,ab83d8bf9ecd4f89bd1c94c15dc7f40c,168,M,51.0,36000.0,2018,5,Friday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,ee411c82607a49a7ae4902baf54f1485,0,F,50.0,76000.0,2017,8,Tuesday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,9b55a111d8564097a059a66017bd0932,408,M,51.0,73000.0,2017,7,Sunday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,e61a428312024ef493facecdbf5188cb,336,F,52.0,76000.0,2017,10,Sunday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,e61a428312024ef493facecdbf5188cb,408,F,52.0,76000.0,2017,10,Sunday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,31c17c442b3c4cf8ae311ecac03b6dde,168,F,58.0,39000.0,2017,4,Wednesday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,c53945d7374f4c4787a8fea9a3570d25,0,M,64.0,107000.0,2017,12,Saturday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,523212d63efa48a7b7e495e3149ef72d,408,M,36.0,45000.0,2017,12,Sunday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,523212d63efa48a7b7e495e3149ef72d,168,M,36.0,45000.0,2017,12,Sunday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,73c5add7117c43b3b13a17cb05ae15ad,0,M,18.0,41000.0,2016,7,Monday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,73c5add7117c43b3b13a17cb05ae15ad,504,M,18.0,41000.0,2016,7,Monday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,528e528df85f418c912cd34d010b97d7,504,F,80.0,116000.0,2017,3,Wednesday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,528e528df85f418c912cd34d010b97d7,336,F,80.0,116000.0,2017,3,Wednesday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,e88b9aaa938c446289fb909cffeaa255,168,F,76.0,114000.0,2015,8,Thursday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,e88b9aaa938c446289fb909cffeaa255,0,F,76.0,114000.0,2015,8,Thursday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,e88b9aaa938c446289fb909cffeaa255,336,F,76.0,114000.0,2015,8,Thursday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,e890bdea6cf8419a8927a77ec30bebee,336,F,88.0,63000.0,2017,8,Monday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,f1afe0c2b7894a29a4b021fcafcba060,168,F,39.0,73000.0,2017,10,Friday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,f1afe0c2b7894a29a4b021fcafcba060,408,F,39.0,73000.0,2017,10,Friday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,8422ffcfcd22449d9fb004a0dd26aac9,408,F,53.0,70000.0,2018,4,Monday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,a1895cf557204035971a47a40fa3546f,0,M,68.0,119000.0,2017,6,Saturday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,8c49d9e01b4449f5bff7120b7adddd21,408,F,75.0,78000.0,2017,12,Wednesday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,8c49d9e01b4449f5bff7120b7adddd21,504,F,75.0,78000.0,2017,12,Wednesday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,8c49d9e01b4449f5bff7120b7adddd21,336,F,75.0,78000.0,2017,12,Wednesday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,2f7c926f7ef44165b0e2b635ea745af7,0,M,36.0,32000.0,2014,11,Saturday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,2f7c926f7ef44165b0e2b635ea745af7,408,M,36.0,32000.0,2014,11,Saturday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,d404110ac63349a3972ef63e74490154,0,M,49.0,53000.0,2017,8,Tuesday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,4d4216b868fe43ddb9c9f0b77212c0cb,504,M,55.0,56000.0,2018,3,Friday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,4d4216b868fe43ddb9c9f0b77212c0cb,0,M,55.0,56000.0,2018,3,Friday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,4d4216b868fe43ddb9c9f0b77212c0cb,336,M,55.0,56000.0,2018,3,Friday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,442a16999bca4c9aa0da75ffe17cd043,336,M,38.0,37000.0,2018,3,Wednesday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,c4214c5f96e44c14b66a8168c9136692,336,F,55.0,76000.0,2018,2,Wednesday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,4a05c64a2047466a9bd8f4fa5d0dbafa,168,F,29.0,37000.0,2017,8,Wednesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,1611963423fa42e3b470e2372366f159,168,F,68.0,58000.0,2015,3,Saturday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,13f6f5de4fda4f118134e32353df8b83,336,M,32.0,41000.0,2017,12,Tuesday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,13f6f5de4fda4f118134e32353df8b83,168,M,32.0,41000.0,2017,12,Tuesday,0,1,0,Not Completed
